,shy,tip,vti,ive,iwn,iws,efa,eem
2006-11-21,0.2027736236417785,0.20980344012182955,0.1303208160505612,0.1361199554124032,0.047621935462049694,0.04402988580069246,0.15348395421518934,0.07584638929549609
2006-11-22,0.2021843412005221,0.20931118281305283,0.13023236487836404,0.13614031062264817,0.04752275262131211,0.044067280344584694,0.15443102195297126,0.07611074556654476
2006-11-24,0.20248941601898887,0.21009939181203327,0.13002901253730614,0.13597884898254234,0.04729120668775361,0.04410694028456595,0.1538136575287407,0.07619152614806915
2006-11-27,0.20421187627149717,0.21211416320649815,0.1289675601133516,0.13522348264442535,0.04663045381928197,0.0437387106654871,0.153756249998609,0.07535750328084974
2006-11-28,0.20352282833040042,0.2120226496406793,0.12895019088812182,0.13512332190666976,0.046711852701041404,0.04368088600872286,0.1545039696421446,0.07548430088221982
2006-11-29,0.2021894358678752,0.21037021226837962,0.12941644735205315,0.1356869587738534,0.04696460650516822,0.043920267243309004,0.15524828020048428,0.07620379178887714
2006-11-30,0.2018853380085296,0.21063371239845521,0.12928853246216454,0.13551489912365602,0.04682197782087866,0.04399028518051248,0.15551168847100888,0.07635356653479451
2006-12-01,0.20242355330104253,0.21146710216683762,0.12902177844394866,0.1349188640252795,0.04671096200200058,0.0439598926348605,0.15541614992001743,0.07608169750601318
2006-12-04,0.20106112782796454,0.2101252747679845,0.1294292494041448,0.13548628184750297,0.047243877068777036,0.044109453935973444,0.1553904859583846,0.07715424918926812
2006-12-05,0.20037631875971376,0.20925345357333636,0.1294481194498228,0.13573059392091508,0.0471284375887059,0.044081412058410506,0.1557290858422831,0.07825257880681252
2006-12-06,0.2007348189944824,0.2089530396098435,0.12963496815160955,0.1360327745485307,0.047024074801869584,0.04407460629210002,0.15569696097385277,0.0778487566277115
2006-12-07,0.20098085453441916,0.2089801835042469,0.1292429260779715,0.13581252502871002,0.04680801983298736,0.04401830584263307,0.1564690880399095,0.07768809713912231
2006-12-08,0.20101738934606186,0.20859765630368413,0.12962055611236706,0.13606977500800524,0.046947071427423305,0.04409587882651999,0.1562104663885109,0.07744120658742752
2006-12-11,0.20052291736851094,0.20855401931498016,0.1295949105601352,0.13640201732512916,0.04700737818944562,0.04407926278079774,0.15654253730960196,0.07729695715139924
2006-12-12,0.20085941810658764,0.20863921524058285,0.1294221502690007,0.1365417571269704,0.04682532366616085,0.04409175527313327,0.15722665990609186,0.07639372041147235
2006-12-13,0.20051879663059238,0.2077411990535353,0.129592247389915,0.13654068626497173,0.04695432752246082,0.04409876832530587,0.1577672803892195,0.07678669442399938
